"Latest: Time (s)","Latest: Potential (mV)"
45.579,205.309460449
45.58,144.015673828
45.581,75.6812255859
45.582,-0.211926269531
45.583,-76.105078125
45.584,-141.142895508
45.585,-199.587451172
45.586,-247.200219727
45.587,-280.661022949
45.588,-299.051513672
45.589,-299.993408203
45.59,-280.190075684
45.591,-243.903588867
45.592,-193.465136719
45.593,-132.665844727
45.594,-63.8369018555
45.595,9.20701904297
45.596,82.7454345703
45.597,149.690588379
45.598,207.193249512
45.599,253.369628906
45.6,285.912084961
45.601,302.395239258
45.602,300.982397461
45.603,279.766223145
45.604,240.654052734
45.605,185.977075195
45.606,120.915710449
45.607,51.1684204102
45.608,-23.3118896484
45.609,-97.3212524414
45.61,-163.771911621
45.611,-218.919836426
45.612,-261.823132324
45.613,-290.574462891
45.614,-302.819091797
45.615,-296.225830078
45.616,-270.771130371
45.617,-227.396887207
45.618,-170.836120605
45.619,-108.623986816
45.62,-37.9112548828
45.621,35.6036132812
45.622,108.671081543
45.623,176.558129883
45.624,228.880371094
45.625,268.46348877
45.626,293.447241211
45.627,300.511450195
45.628,289.679663086
45.629,261.870227051
45.63,217.554089355
45.631,160.051428223
45.632,96.4264526367
45.633,24.7718261719
45.634,-47.3537475586
45.635,-117.571984863
45.636,-180.749560547
45.637,-233.071801758
45.638,-272.654919434
45.639,-297.167724609
45.64,-304.702880859
45.641,-292.929199219
45.642,-261.823132324
45.643,-212.797521973
45.644,-151.527282715
45.645,-84.1111816406
45.646,-11.9856079102
45.647,62.0002075195
45.648,134.12578125
45.649,195.396020508
45.65,243.950683594
45.651,279.295275879
45.652,299.569555664
45.653,301.924291992
45.654,284.97019043
45.655,251.014892578
45.656,199.163598633
45.657,139.306201172
45.658,71.9136474609
45.659,-0.682873535156
45.66,-75.1631835938
45.661,-143.497631836
45.662,-202.907629395
45.663,-250.02590332
45.664,-283.510253906
45.665,-301.877197266
45.666,-301.40625
45.667,-282.097412109
45.668,-243.432641602
45.669,-188.755664063
45.67,-127.485424805
45.671,-58.185534668
45.672,17.7076171875
45.673,95.4845581055
45.674,159.109533691
45.675,214.728405762
45.676,257.63170166
45.677,286.853979492
45.678,299.569555664
45.679,294.389135742
45.68,269.876330566
45.681,228.880371094
45.682,176.087182617
45.683,113.851501465
45.684,45.5170532227
45.685,-28.0213623047
45.686,-101.088830566
45.687,-165.655700684
45.688,-219.861730957
45.689,-262.765026855
45.69,-291.045410156
45.691,-302.819091797
45.692,-296.225830078
45.693,-269.82923584
45.694,-226.454992676
45.695,-168.010437012
45.696,-102.501672363
45.697,-31.7889404297
45.698,42.2204223633
45.699,112.909606934
45.7,176.558129883
45.701,229.351318359
45.702,269.876330566
45.703,295.801977539
45.704,303.808081055
45.705,293.918188477
45.706,264.695910645
45.707,217.08314209
45.708,156.754797363
45.709,90.2805908203
45.71,18.1785644531
45.711,-53.9470092773
45.712,-122.775952148
45.713,-184.046191406
45.714,-236.368432617
45.715,-275.009655762
45.716,-298.580566406
45.717,-304.702880859
45.718,-291.516357422
45.719,-258.99744873
45.72,-208.558996582
45.721,-146.32331543
45.722,-78.4598144531
45.723,-3.50855712891
45.724,75.6812255859
45.725,143.073779297
45.726,202.483776855
45.727,255.276965332
45.728,284.499243164
45.729,297.214819336
45.73,292.976293945
45.731,269.876330566
45.732,235.473632813
45.733,192.099389648
45.734,134.12578125
45.735,66.7096801758
45.736,-7.74708251953
45.737,-79.4017089844
45.738,-144.439526367
45.739,-202.436682129
45.74,-250.496850586
45.741,-284.452148438
45.742,-302.348144531
45.743,-301.877197266
45.744,-282.097412109
45.745,-242.49074707
45.746,-186.871875
45.747,-121.834057617
45.748,-52.5341674805
45.749,21.4751953125
45.75,93.5772216797
45.751,157.696691895
45.752,214.257458496
45.753,259.044543457
45.754,289.20871582
45.755,304.27902832
45.756,300.511450195
45.757,276.469592285
45.758,235.002685547
45.759,177.029077148
45.76,110.08392334
45.761,37.0164550781
45.762,-43.5861694336
45.763,-114.275354004
45.764,-174.627246094
45.765,-229.304223633
45.766,-268.887341309
45.767,-291.987304688
45.768,-298.580566406
45.769,-286.806884766
45.77,-257.584606934
45.771,-216.565100098
45.772,-160.946228027
45.773,-97.792199707
45.774,-27.0794677734
45.775,47.4008422852
45.776,121.881152344
45.777,180.796655273
45.778,232.177001953
45.779,271.760119629
45.78,295.331030273
45.781,302.395239258
45.782,290.150610352
45.783,259.044543457
45.784,212.844616699
45.785,152.987219238
45.786,84.6292236328
45.787,12.0327026367
45.788,-67.1570800781
45.789,-135.020581055
45.79,-193.936083984
45.791,-241.548852539
45.792,-276.893444824
45.793,-297.167724609
45.794,-300.464355469
45.795,-284.452148438
45.796,-249.084008789
45.797,-200.529345703
45.798,-141.142895508
45.799,-73.7503417969
45.8,-1.15382080078
45.801,73.7974365234
45.802,145.428515625
45.803,208.135144043
45.804,255.276965332
45.805,285.441137695
45.806,299.098608398
45.807,295.331030273
45.808,274.585803223
45.809,239.241210938
45.81,188.331811523
45.811,129.887255859
45.812,61.0583129883
45.813,-13.8929443359
45.814,-85.5240234375
45.815,-153.411071777
45.816,-210.442785645
45.817,-255.229870605
45.818,-286.806884766
45.819,-301.877197266
45.82,-299.051513672
45.821,-276.893444824
45.822,-236.368432617
45.823,-181.220507813
45.824,-117.571984863
45.825,-47.8246948242
45.826,26.1846679687
45.827,100.664978027
45.828,168.528479004
45.829,223.676403809
45.83,264.695910645
45.831,291.092504883
45.832,301.924291992
45.833,293.918188477
45.834,267.992541504
45.835,224.61829834
45.836,168.528479004
45.837,105.845397949
45.838,35.1326660156
45.839,-38.3822021484
45.84,-112.391564941
45.841,-177.923876953
45.842,-230.246118164
45.843,-269.82923584
45.844,-294.342041016
45.845,-302.348144531
45.846,-291.516357422
45.847,-261.823132324
45.848,-213.268469238
45.849,-156.707702637
45.85,-93.5536743164
45.851,-20.9571533203
45.852,60.5873657227
45.853,129.416308594
45.854,190.215600586
45.855,239.712158203
45.856,274.585803223
45.857,294.860083008
45.858,297.685766602
45.859,282.144506836
45.86,248.66015625
45.861,200.105493164
45.862,145.428515625
45.863,81.8035400391
45.864,9.67796630859
45.865,-66.1916381836
45.866,-137.846264648
45.867,-198.645556641
45.868,-246.729272461
45.869,-280.661022949
45.87,-298.580566406
45.871,-298.580566406
45.872,-279.719128418
45.873,-244.374536133
45.874,-194.877978516
45.875,-135.49152832
45.876,-68.0989746094
45.877,4.96849365234
45.878,78.0359619141
45.879,143.073779297
45.88,202.01282959
45.881,250.072998047
45.882,284.028295898
45.883,302.395239258
45.884,302.866186523
45.885,283.086401367
45.886,245.834472656
45.887,192.099389648
45.888,126.590625
45.889,54.9359985352
45.89,-20.9571533203
45.891,-93.0591796875
45.892,-159.062438965
45.893,-214.681311035
45.894,-259.468395996
45.895,-289.632568359
45.896,-303.290039063
45.897,-299.522460938
45.898,-275.480603027
45.899,-233.071801758
45.9,-175.569140625
45.901,-112.391564941
45.902,-40.7604858398
45.903,39.3711914062
45.904,110.08392334
45.905,171.354162598
45.906,223.205456543
45.907,264.695910645
45.908,290.150610352
45.909,300.511450195
45.91,292.034399414
45.911,264.224963379
45.912,219.437878418
45.913,164.289953613
45.914,99.7230834961
