"Latest: Time (s)","Latest: Potential (mV)"
3.686,525.318127441
3.687,1072.747229
3.688,1245.98518066
3.689,1245.98518066
3.69,1246.9270752
3.691,1245.5142334
3.692,1155.61040039
3.693,625.582800293
3.694,63.5307861328
3.695,0.94189453125
3.696,0.94189453125
3.697,0.94189453125
3.698,0.94189453125
3.699,1.41284179688
3.7,363.853857422
3.701,921.667346191
3.702,1245.98518066
3.703,1246.9270752
3.704,1245.5142334
3.705,1247.39802246
3.706,1246.9270752
3.707,786.081628418
3.708,220.285583496
3.709,1.41284179688
3.71,0.94189453125
3.711,0.94189453125
3.712,1.41284179688
3.713,1.41284179688
3.714,208.511901855
3.715,766.325390625
3.716,1247.39802246
3.717,1245.04328613
3.718,1246.45612793
3.719,1246.45612793
3.72,1245.98518066
3.721,940.481689453
3.722,380.807958984
3.723,1.41284179688
3.724,0.94189453125
3.725,0.94189453125
3.726,0.94189453125
3.727,1.41284179688
3.728,62.5888916016
3.729,605.803015137
3.73,1145.24956055
3.731,1245.98518066
3.732,1246.9270752
3.733,1245.04328613
3.734,1246.9270752
3.735,1087.34659424
3.736,544.603417969
3.737,1.41284179688
3.738,0.94189453125
3.739,0.94189453125
3.74,0.94189453125
3.741,1.41284179688
3.742,1.41284179688
3.743,443.891345215
3.744,997.44276123
3.745,1246.9270752
3.746,1245.98518066
3.747,1247.39802246
3.748,1246.45612793
3.749,1219.61213379
3.75,706.067687988
3.751,141.213537598
3.752,1.41284179688
3.753,0.94189453125
3.754,0.94189453125
3.755,0.94189453125
3.756,1.8837890625
3.757,285.723706055
3.758,844.455541992
